    °„C	        No	    CH0	            CH1	            CH2	            CH3
90.788	5985	0.1398618305	215.6750092313	0.3251899675	-0.2363503120
90.791	5986	0.1398630226	215.6424650933	0.3251702979	-0.2363358877
90.789	5987	0.1398625457	215.6067917113	0.3251496747	-0.2363162182
90.794	5988	0.1398642147	215.5786285149	0.3251292899	-0.2363082311
90.796	5989	0.1398652875	215.5498394698	0.3251118854	-0.2362865350
90.803	5990	0.1398677909	215.5210504246	0.3250929311	-0.2362554214
90.799	5991	0.1398662412	215.4928872283	0.3250758842	-0.2362814090
90.797	5992	0.1398654067	215.4666015784	0.3250588372	-0.2362852237
90.798	5993	0.1398657644	215.4465744166	0.3250439361	-0.2362693689
90.797	5994	0.1398656452	215.4177853714	0.3250256971	-0.2362587593
90.805	5995	0.1398688638	215.4015133024	0.3250098422	-0.2362498186
90.805	5996	0.1398686254	215.3789827453	0.3249958947	-0.2362433813
90.802	5997	0.1398676717	215.3583297347	0.3249826625	-0.2362334869
90.805	5998	0.1398686254	215.3445610609	0.3249691918	-0.2362270496
90.796	5999	0.1398650491	215.3239080503	0.3249556020	-0.2362191818
90.802	6000	0.1398675525	215.3189012598	0.3249435618	-0.2362166784
90.797	6001	0.1398654067	215.3013774932	0.3249312833	-0.2362141750
90.790	6002	0.1398626649	215.2926156099	0.3249211505	-0.2362116716
90.782	6003	0.1398598039	215.2782210873	0.3249087527	-0.2362475536
90.790	6004	0.1398626649	215.2682075064	0.3248988584	-0.2362525604
90.788	6005	0.1398620689	215.2613231695	0.3248899177	-0.2362607858
90.787	6006	0.1398617113	215.2544388327	0.3248806193	-0.2362625740
90.787	6007	0.1398614728	215.2538129839	0.3248734668	-0.2362673423
90.778	6008	0.1398581350	215.2463027982	0.3248651221	-0.2362724683
90.768	6009	0.1398539627	215.2356633684	0.3248585656	-0.2362800977
90.774	6010	0.1398563468	215.2387926125	0.3248503402	-0.2362818859
90.769	6011	0.1398545587	215.2381667637	0.3248446181	-0.2362867735
90.765	6012	0.1398527706	215.2450511006	0.3248390153	-0.2362969063
90.760	6013	0.1398508632	215.2387926125	0.3248335317	-0.2363115690
90.755	6014	0.1398488367	215.2425477053	0.3248303130	-0.2363234899
90.755	6015	0.1398490751	215.2463027982	0.3248269752	-0.2363321922
90.752	6016	0.1398476446	215.2519354374	0.3248229220	-0.2365822933
90.746	6017	0.1398454988	215.2619490184	0.3248201802	-0.2365255497
90.733	6018	0.1398404920	215.2719625993	0.3248197034	-0.2364801309
90.722	6019	0.1398359620	215.2832278778	0.3248179152	-0.2364965818
90.722	6020	0.1398358428	215.2982482492	0.3248177960	-0.2365071914
90.720	6021	0.1398353660	215.3063842837	0.3248192266	-0.2365132711
90.719	6022	0.1398348892	215.3226563527	0.3248187497	-0.2366166256
90.712	6023	0.1398321473	215.3389284217	0.3248213723	-0.2366199634
90.697	6024	0.1398263061	215.3545746419	0.3248210147	-0.2365789554
90.697	6025	0.1398263061	215.3764793501	0.3248216107	-0.2365770481
90.686	6026	0.1398218954	215.3914997215	0.3248256639	-0.2365993402
90.686	6027	0.1398216569	215.4121527321	0.3248291209	-0.2366060160
90.668	6028	0.1398148620	215.4334315916	0.3248343661	-0.2366292618
90.658	6029	0.1398106897	215.4559621487	0.3248347238	-0.2366335533
90.647	6030	0.1398066366	215.4803702522	0.3248431876	-0.2366334341
90.636	6031	0.1398022258	215.5066559021	0.3248490289	-0.2366436861
90.636	6032	0.1398022258	215.5316898544	0.3248541549	-0.2366594217
90.625	6033	0.1397976959	215.5560979579	0.3248623803	-0.2366641901
90.618	6034	0.1397951925	215.5898937935	0.3248689368	-0.2366699121
90.611	6035	0.1397920930	215.6186828386	0.3248784736	-0.2366883896
90.596	6036	0.1397864902	215.6524786742	0.3248847917	-0.2367056749
90.583	6037	0.1397812450	215.6831452658	0.3248963550	-0.2367231987
90.578	6038	0.1397793376	215.7188186478	0.3249052957	-0.2367359541
90.562	6039	0.1397727811	215.7494852394	0.3249123290	-0.2367468021
90.553	6040	0.1397693241	215.7845327726	0.3249224618	-0.2367530010
90.550	6041	0.1397682512	215.8245870962	0.3249352172	-0.2367600344
90.538	6042	0.1397633636	215.8608863271	0.3249454692	-0.2367710016
90.534	6043	0.1397618139	215.9003148020	0.3249598935	-0.2367841146
90.524	6044	0.1397578800	215.9403691256	0.3249709800	-0.2367919825
90.516	6045	0.1397548997	215.9854302398	0.3249855235	-0.2368031881
90.501	6046	0.1397489393	216.0248587146	0.3249973252	-0.2368126057
90.498	6047	0.1397477472	216.0661647359	0.3250117496	-0.2368216656
90.481	6048	0.1397410714	216.1124775477	0.3250271276	-0.2368320368
90.473	6049	0.1397380912	216.1606679058	0.3250413135	-0.2368420504
90.463	6050	0.1397337997	216.2051031712	0.3250570491	-0.2368725679
90.452	6051	0.1397297466	216.2514159829	0.3250739768	-0.2368829392
90.436	6052	0.1397231901	216.3021097363	0.3250899509	-0.2368916414
90.418	6053	0.1397163951	216.3515517921	0.3251069978	-0.2368697069
90.409	6054	0.1397125804	216.3953612086	0.3251248792	-0.2368841312
90.402	6055	0.1397099578	216.4523134501	0.3251422837	-0.2369009398
90.390	6056	0.1397050702	216.5073881452	0.3251612380	-0.2369142912
90.375	6057	0.1396991098	216.5580818986	0.3251810268	-0.2369232319
90.355	6058	0.1396915996	216.6194150817	0.3252017692	-0.2369254969
90.341	6059	0.1396857583	216.6744897768	0.3252206043	-0.2369347952
90.331	6060	0.1396818244	216.7326937159	0.3252412275	-0.2369350336
90.329	6061	0.1396811092	216.7852650157	0.3252628043	-0.2369359873
90.305	6062	0.1396718108	216.8503532917	0.3252839044	-0.2369454048
90.294	6063	0.1396674001	216.9098089284	0.3253060773	-0.2369579218
90.284	6064	0.1396635854	216.9711421115	0.3253268197	-0.2369700811
90.270	6065	0.1396577441	217.0318494458	0.3253480390	-0.2369762800
90.253	6066	0.1396513068	217.0938084777	0.3253737882	-0.2369961880
90.243	6067	0.1396471345	217.1576450561	0.3253969148	-0.2369989298
90.231	6068	0.1396427238	217.2214816345	0.3254225448	-0.2369974993
90.212	6069	0.1396352136	217.2878216081	0.3254443601	-0.2369986914
90.188	6070	0.1396255576	217.3591683721	0.3254716590	-0.2370070360
90.184	6071	0.1396240079	217.4223791017	0.3254958585	-0.2370289705
90.163	6072	0.1396157825	217.4899707729	0.3255226806	-0.2370480440
90.153	6073	0.1396119678	217.5650726298	0.3255498603	-0.2370610378
90.144	6074	0.1396083915	217.6314126033	0.3255764440	-0.2370838068
90.126	6075	0.1396012389	217.7027593674	0.3256026700	-0.2371267222
90.115	6076	0.1395969474	217.7778612243	0.3256298498	-0.2371242188
90.103	6077	0.1395921790	217.8542147788	0.3256584600	-0.2371267222
90.081	6078	0.1395834768	217.9243098452	0.3256859973	-0.2371313713
90.065	6079	0.1395770395	218.0025409462	0.3257157997	-0.2371403120
90.044	6080	0.1395690524	218.0770169542	0.3257445291	-0.2371460341
90.034	6081	0.1395648801	218.1539963576	0.3257756427	-0.2371482990
90.024	6082	0.1395611846	218.2322274585	0.3258044914	-0.2371558092
90.012	6083	0.1395561778	218.3142136523	0.3258353666	-0.2371583126
89.995	6084	0.1395496213	218.3930706020	0.3258660034	-0.2371655844
89.972	6085	0.1395405614	218.4744309470	0.3258967594	-0.2371710680
89.953	6086	0.1395331704	218.5520361991	0.3259284691	-0.2371783398
89.932	6087	0.1395247066	218.6321448464	0.3259594635	-0.2371856116
89.930	6088	0.1395241105	218.7160085866	0.3259931997	-0.2371893070
89.913	6089	0.1395170772	218.8030015709	0.3260249094	-0.2371970556
89.887	6090	0.1395068252	218.8831102182	0.3260573343	-0.2372076653
89.874	6091	0.1395016992	218.9726065977	0.3260921434	-0.2372194670
89.854	6092	0.1394939506	219.0533410939	0.3261269525	-0.2372566603
89.839	6093	0.1394879901	219.1515993566	0.3261606888	-0.2372537993
89.815	6094	0.1394785726	219.2360889456	0.3261950210	-0.2372541569
89.798	6095	0.1394717776	219.3212043834	0.3262303070	-0.2372942112
89.780	6096	0.1394649827	219.4175850998	0.3262651161	-0.2373324774
89.779	6097	0.1394642675	219.5052039328	0.3263015942	-0.2373349808
89.753	6098	0.1394541347	219.5972037075	0.3263372377	-0.2373409413
89.736	6099	0.1394474589	219.6885776334	0.3263753847	-0.2373298548
89.715	6100	0.1394393527	219.7793257105	0.3264116243	-0.2373371266
89.693	6101	0.1394306504	219.8775839733	0.3264485792	-0.2373513125
89.670	6102	0.1394213521	219.9683320503	0.3264855341	-0.2373937510
89.655	6103	0.1394155109	220.0665903131	0.3265221314	-0.2373767041
89.639	6104	0.1394091928	220.1623451807	0.3265617088	-0.2374072216
89.618	6105	0.1394008481	220.2593517458	0.3265992598	-0.2374098442
89.607	6106	0.1393966758	220.3569841598	0.3266394333	-0.2374248646
89.591	6107	0.1393903577	220.4577458178	0.3266787724	-0.2374395274
89.571	6108	0.1393826091	220.5578816270	0.3267196612	-0.2374484681
89.552	6109	0.1393750989	220.6542623433	0.3267576889	-0.2374781512
89.530	6110	0.1393663966	220.7543981525	0.3267975048	-0.2374974631
89.512	6111	0.1393593633	220.8564115081	0.3268401818	-0.2374907874
89.494	6112	0.1393522107	220.9590507125	0.3268799977	-0.2375018738
89.475	6113	0.1393444621	221.0629416146	0.3269204096	-0.2375037812
89.458	6114	0.1393379056	221.1674583654	0.3269609408	-0.2375091456
89.434	6115	0.1393284881	221.2694717210	0.3270033793	-0.2375215434
89.413	6116	0.1393201434	221.3739884719	0.3270462946	-0.2375314377
89.391	6117	0.1393116796	221.4810086179	0.3270883755	-0.2375368021
89.374	6118	0.1393050038	221.5855253688	0.3271304564	-0.2375474118
89.348	6119	0.1392947518	221.6963006077	0.3271734910	-0.2375569485
89.331	6120	0.1392879569	221.8039466026	0.3272155718	-0.2375633858
89.309	6121	0.1392792546	221.9134701439	0.3272605137	-0.2375705384
89.289	6122	0.1392711484	222.0229936852	0.3273045020	-0.2376039170
89.267	6123	0.1392626845	222.1318913777	0.3273487286	-0.2376727007
89.255	6124	0.1392577970	222.2464217094	0.3273916440	-0.2376763962
89.220	6125	0.1392442071	222.3578227972	0.3274380164	-0.2376701973
89.203	6126	0.1392372930	222.4717272801	0.3274824814	-0.2376685284
89.167	6127	0.1392231071	222.5799991238	0.3275261121	-0.2376785420
89.158	6128	0.1392196500	222.6957811532	0.3275730805	-0.2376827143
89.143	6129	0.1392139279	222.8090597873	0.3276219563	-0.2376901053
89.116	6130	0.1392031991	222.9260935143	0.3276692824	-0.2377054833
89.101	6131	0.1391972386	223.0381204509	0.3277143435	-0.2377177619
89.072	6132	0.1391857945	223.1564058755	0.3277607159	-0.2377289675
89.047	6133	0.1391757810	223.2728137537	0.3278056579	-0.2377478026
89.029	6134	0.1391687476	223.3904733295	0.3278534608	-0.2377644919
89.009	6135	0.1391611182	223.5081329053	0.3279013829	-0.2377709292
88.985	6136	0.1391514623	223.6282958763	0.3279479938	-0.2377696179
88.953	6137	0.1391387069	223.7497105449	0.3279972272	-0.2377826117
88.935	6138	0.1391317927	223.8698735160	0.3280455070	-0.2377896451
88.905	6139	0.1391199910	223.9912881846	0.3280954557	-0.2378000163
88.886	6140	0.1391123616	224.1170837949	0.3281439738	-0.2378168248
88.870	6141	0.1391061627	224.2341175219	0.3281921344	-0.2378246926
88.844	6142	0.1390960299	224.3555321905	0.3282407718	-0.2378353022
88.818	6143	0.1390855395	224.4838311961	0.3282908397	-0.2378459119
88.792	6144	0.1390752875	224.6071234111	0.3283391195	-0.2378560446
88.774	6145	0.1390684926	224.7335448702	0.3283888297	-0.2378621243
88.756	6146	0.1390612208	224.8580887829	0.3284415202	-0.2378736876
88.732	6147	0.1390516841	224.9820068468	0.3284930187	-0.2378839396
88.695	6148	0.1390370213	225.1090541547	0.3285418945	-0.2378994368
88.685	6149	0.1390334451	225.2335980674	0.3285923200	-0.2378920458
88.665	6150	0.1390254580	225.3637746193	0.3286423879	-0.2379124306
88.646	6151	0.1390178286	225.4945770201	0.3286953168	-0.2379142188
88.617	6152	0.1390066230	225.6247535720	0.3287480073	-0.2379191064
88.595	6153	0.1389976823	225.7518008799	0.3288002210	-0.2379239939
88.571	6154	0.1389885032	225.8782223390	0.3288524347	-0.2379356765
88.552	6155	0.1389809930	226.0140315303	0.3289051252	-0.2379405640
88.530	6156	0.1389720523	226.1448339310	0.3289573389	-0.2379493855
88.501	6157	0.1389607274	226.2781397270	0.3290103870	-0.2379582070
88.474	6158	0.1389502370	226.4120713718	0.3290636736	-0.2379671477
88.449	6159	0.1389402234	226.5441254702	0.3291182714	-0.2379763268
88.427	6160	0.1389314019	226.6811863590	0.3291727501	-0.2379855059
88.412	6161	0.1389254414	226.8157438526	0.3292247253	-0.2379877709
88.382	6162	0.1389137589	226.9484237998	0.3292800384	-0.2379949235
88.363	6163	0.1389063680	227.0873622350	0.3293339210	-0.2380006455
88.341	6164	0.1388976657	227.2187904846	0.3293881613	-0.2380050563
88.320	6165	0.1388893210	227.3558513734	0.3294437128	-0.2380076789
88.287	6166	0.1388762080	227.4910347158	0.3294998604	-0.2380144738
88.268	6167	0.1388689362	227.6305989999	0.3295541006	-0.2380195998
88.245	6168	0.1388598763	227.7707891328	0.3296082216	-0.2380253218
88.217	6169	0.1388487899	227.9059724752	0.3296642500	-0.2380287789
88.184	6170	0.1388357960	228.0486660033	0.3297198015	-0.2380310439
88.168	6171	0.1388292395	228.1894819849	0.3297773796	-0.2380370044
88.141	6172	0.1388188683	228.3302979666	0.3298351961	-0.2380390309
88.125	6173	0.1388124310	228.4686105531	0.3298871714	-0.2380381964
88.095	6174	0.1388007485	228.6125557788	0.3299452263	-0.2380379580
88.070	6175	0.1387906157	228.7521200628	0.3300030428	-0.2380414151
88.043	6176	0.1387801253	228.8941877421	0.3300585943	-0.2380398654
88.019	6177	0.1387708270	229.0400105143	0.3301134306	-0.2380443953
87.987	6178	0.1387580716	229.1858332864	0.3301718432	-0.2380432032
87.960	6179	0.1387474620	229.3260234193	0.3302314478	-0.2380422496
87.936	6180	0.1387378060	229.4724720402	0.3302873570	-0.2380191230
87.911	6181	0.1387279116	229.6182948123	0.3303454119	-0.2380010031
87.890	6182	0.1387198054	229.7659951309	0.3304033476	-0.2379938506
87.861	6183	0.1387084805	229.9136954495	0.3304617602	-0.2379950427
87.831	6184	0.1386964404	230.0601440704	0.3305195767	-0.2379896783
87.813	6185	0.1386896455	230.2065926913	0.3305772740	-0.2379785918
87.788	6186	0.1386796319	230.3517896147	0.3306360442	-0.2379859828
87.760	6187	0.1386684262	230.5019933285	0.3306971986	-0.2379948043
87.739	6188	0.1386602008	230.6496936470	0.3307551343	-0.2379843138
87.708	6189	0.1386479222	230.8024007560	0.3308131892	-0.2379832410
87.683	6190	0.1386381470	230.9538561674	0.3308724362	-0.2379788302
87.660	6191	0.1386289679	231.1040598812	0.3309343058	-0.2379835986
87.639	6192	0.1386207425	231.2517601998	0.3309923608	-0.2379856251
87.603	6193	0.1386066758	231.4069707040	0.3310512502	-0.2379911088
87.577	6194	0.1385964238	231.5571744178	0.3311114509	-0.2379986190
87.555	6195	0.1385876023	231.7123849221	0.3311712939	-0.2379850291
87.532	6196	0.1385787808	231.8625886358	0.3312331635	-0.2379803799
87.506	6197	0.1385682904	232.0171732913	0.3312925298	-0.2379869364
87.474	6198	0.1385556542	232.1711320979	0.3313533265	-0.2380005263
87.449	6199	0.1385458790	232.3244650557	0.3314159114	-0.2380147122
87.426	6200	0.1385366999	232.4846823504	0.3314782579	-0.2379993342
87.393	6201	0.1385237061	232.6348860642	0.3315381009	-0.2379815720
87.367	6202	0.1385135733	232.7894707197	0.3315987785	-0.2379627370
87.343	6203	0.1385041558	232.9465587703	0.3316620786	-0.2379717969
87.311	6204	0.1384914004	233.1061502162	0.3317231138	-0.2379751347
87.281	6205	0.1384797179	233.2632382669	0.3317849834	-0.2379779958
87.255	6206	0.1384692275	233.4197004688	0.3318472106	-0.2379832410
87.233	6207	0.1384608828	233.5805436123	0.3319095571	-0.2379808568
87.203	6208	0.1384489619	233.7395092094	0.3319704730	-0.2379868172
87.177	6209	0.1384384715	233.8972231088	0.3320344884	-0.2379835986
87.155	6210	0.1384301268	234.0574404035	0.3320971925	-0.2379845523
87.122	6211	0.1384171330	234.2176576983	0.3321593006	-0.2379603528
87.098	6212	0.1384075963	234.3791266906	0.3322229583	-0.2379793071
87.070	6213	0.1383965098	234.5412215317	0.3322844703	-0.2379723929
87.048	6214	0.1383879267	234.7014388264	0.3323495586	-0.2379635714
87.024	6215	0.1383781516	234.8635336675	0.3324107130	-0.2379741811
86.991	6216	0.1383653962	235.0250026599	0.3324767549	-0.2379851483
86.962	6217	0.1383539521	235.1889750474	0.3325399359	-0.2380006455
86.932	6218	0.1383419119	235.3541991326	0.3326033552	-0.2380211495
86.898	6219	0.1383286797	235.5156681249	0.3326658209	-0.2379868172
86.876	6220	0.1383200966	235.6840214541	0.3327288826	-0.2380080365
86.849	6221	0.1383091294	235.8448645976	0.3327917059	-0.2380162619
86.824	6222	0.1382994734	236.0038301947	0.3328577478	-0.2380204343
86.799	6223	0.1382895791	236.1696801287	0.3329222401	-0.2380190038
86.771	6224	0.1382783734	236.3367817603	0.3329854210	-0.2380139970
86.743	6225	0.1382674061	236.5045092407	0.3330494364	-0.2379757308
86.713	6226	0.1382557236	236.6734884187	0.3331146439	-0.2379859828
86.684	6227	0.1382441603	236.8374608062	0.3331786593	-0.2379957579
86.657	6228	0.1382334315	237.0064399842	0.3332467278	-0.2379993342
86.631	6229	0.1382231795	237.1791742551	0.3333099087	-0.2380044602
86.603	6230	0.1382123314	237.3456500379	0.3333749970	-0.2380043410
86.572	6231	0.1382000529	237.5171326111	0.3334399660	-0.2380045794
86.545	6232	0.1381892048	237.6823566963	0.3335082730	-0.2380049371
86.513	6233	0.1381769263	237.8550909671	0.3335710963	-0.2380050563
86.482	6234	0.1381645285	238.0246959939	0.3336373766	-0.2380058907
86.465	6235	0.1381578528	238.1917976255	0.3337022265	-0.2380050563
86.429	6236	0.1381437861	238.3676611404	0.3337670764	-0.2380033873
86.401	6237	0.1381325804	238.5353886208	0.3338347872	-0.2380044602
86.377	6238	0.1381232821	238.7062453452	0.3339011868	-0.2380045794
86.353	6239	0.1381136261	238.8783537673	0.3339669903	-0.2380081557
86.319	6240	0.1381000363	239.0548431310	0.3340345820	-0.2380108975
86.287	6241	0.1380875193	239.2282032507	0.3340991935	-0.2380105399
86.256	6242	0.1380752407	239.3984341263	0.3341658315	-0.2380119704
86.232	6243	0.1380659424	239.5705425483	0.3342339000	-0.2380142354
86.206	6244	0.1380558096	239.7489094585	0.3343012532	-0.2380150698
86.182	6245	0.1380461537	239.9172627877	0.3343645534	-0.2380165004
86.155	6246	0.1380355440	240.0925004537	0.3344315490	-0.2380165004
86.126	6247	0.1380239807	240.2689898174	0.3344999751	-0.2380149506
86.098	6248	0.1380130135	240.4461050299	0.3345667323	-0.2380173348
86.065	6249	0.1380001389	240.6244719401	0.3346337279	-0.2380207919
86.037	6250	0.1379890524	240.8022130014	0.3346986970	-0.2380218648
86.013	6251	0.1379796349	240.9749472722	0.3347673616	-0.2380308055
85.983	6252	0.1379674755	241.1564434264	0.3348362645	-0.2380269908
85.954	6253	0.1379561506	241.3323069413	0.3349029025	-0.2380172156
85.923	6254	0.1379438721	241.5112997002	0.3349701366	-0.2380236529
85.898	6255	0.1379339777	241.6915441568	0.3350359401	-0.2380310439
85.873	6256	0.1379244410	241.8661559740	0.3351079425	-0.2380232953
85.842	6257	0.1379121624	242.0438970354	0.3351724348	-0.2380243682
85.810	6258	0.1378994070	242.2253931895	0.3352419338	-0.2380310439
85.783	6259	0.1378889166	242.4075151925	0.3353090486	-0.2380435609
85.752	6260	0.1378763996	242.5852562538	0.3353772363	-0.2380451106
85.724	6261	0.1378654324	242.7686299544	0.3354464969	-0.2380287789
85.692	6262	0.1378529154	242.9476227133	0.3355157575	-0.2380099438
85.665	6263	0.1378420674	243.1241120770	0.3355828724	-0.2380263947
85.639	6264	0.1378320538	243.3062340800	0.3356496296	-0.2380404614
85.608	6265	0.1378195368	243.4921111758	0.3357203207	-0.2380496405
85.581	6266	0.1378091656	243.6748590276	0.3357883892	-0.2380598925
85.551	6267	0.1377973639	243.8569810305	0.3358582458	-0.2380617999
85.518	6268	0.1377843701	244.0409805799	0.3359269104	-0.2380679988
